Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
髙橋𝕏羚@闇を暴く人。,@Parsonalsecret,https://pbs.twimg.com/amplify_video_thumb/1798691456141680640/img/j-_0jcBHPjXEp05x.jpg,21,62,,4.8K,https://x.com/Parsonalsecret/status/1798691614061363256,https://x.com/Parsonalsecret,"そんなことよりFIT（固定買取制度）を総理時代に推進して「1ヶ月コーヒー 1 杯の負担で安心安全が手に入る」と説明して可決させ国民に44兆円負担させましたが今はいくらですか？

電気代（再エネ賦課金）からピンハネするために日本の自然や景観、生き物まで破壊されています。

責任は菅さんです。",Jun 6,2024-06-06T12:21:13.000Z
藤原かずえ,@kazue_fgeewara,,834,3.1K,42,58K,https://x.com/kazue_fgeewara/status/1679525128550617088,https://x.com/kazue_fgeewara,"反原発はもはやカルト宗教です。教義のためなら風評も肯定します。彼らとその信者は、不合理な原発停止とFITにより、日本国民に対して少なくとも数十兆円にも及ぶ莫大な被害を等しく与えてきました。「原発ゼロ・再エネ100の会」のようなカルト教団にこそ解散命令が妥当です
https://news.yahoo.co.jp/articles/7b0a6fe411c7d1c843ce16dff840c3b4a69918f7…","Jul 14, 2023",2023-07-13T16:16:09.000Z
髙橋𝕏羚@闇を暴く人。,@Parsonalsecret,https://pbs.twimg.com/amplify_video_thumb/1790552168451457024/img/dCpp4IWjft9B_Ld7.jpg,458,1.1K,9,67K,https://x.com/Parsonalsecret/status/1790552326488588627,https://x.com/Parsonalsecret,"日本の世界自然遺産が壊されたり中国に電気をコントロールされたりマジでソーラーパネルは要らない。

そもそもこの男がFIT（固定買取）を孫さんと制度化しなければ国民は44兆円負担せず電気代も高騰していない。

電気の請求書にある「再エネ賦課金」とは菅・孫の負の遺産で見るたびに顔が浮かぶ。",May 15,2024-05-15T01:18:36.000Z
ITOH Tamitake,@silver_plasmon1,https://pbs.twimg.com/media/GUr3YK6bYAADPzm?format=jpg&name=360x360,7,16,,1K,https://x.com/silver_plasmon1/status/1822832252415557798,https://x.com/silver_plasmon1,この明白な失政（電力業界が抱えているリスクの性質を政治かも官僚もまるで理解していない）がフラジリスタ集団のFIT再エネ議連と無誤謬性に囚われた経産省の官僚の共同作業で進んで行く。自公政権のやっていることは日本社会貧困化政策ばかりだ。いつになったら国民は気付くのだろうか？,Aug 12,2024-08-12T03:07:30.000Z
髙橋𝕏羚@闇を暴く人。,@Parsonalsecret,https://pbs.twimg.com/amplify_video_thumb/1784347834793517056/img/qFyz3WbjsARtS2Vw.jpg,228,472,3,17K,https://x.com/Parsonalsecret/status/1784347933099556968,https://x.com/Parsonalsecret,"これ国民は完全に嵌められました。

2012年FIT（固定買取制度）は40円でしたが現在10円。

それなのに法改正が行われて既得権益者は40円のまま国民負担で売電出来ます。

釧路湿原・長崎と工事が進められていますが国民負担（再エネ賦課金）です。

釧路湿原なんて日本の宝が破壊されています。",Apr 28,2024-04-27T22:24:33.000Z
髙橋𝕏羚@闇を暴く人。,@Parsonalsecret,"https://pbs.twimg.com/media/GLo6DyxbEAAteOZ?format=jpg&name=small, https://pbs.twimg.com/media/GLo6DyxbEAAteOZ?format=jpg&name=small",29,80,,3.5K,https://x.com/Parsonalsecret/status/1781800768804368524,https://x.com/Parsonalsecret,来月から着工される日本最大規模のメガソーラーパネルは現在FIT（固定価格買取制度）が10円なのに法改正が行われて事業者は2012年の40円のままで国民負担で売電できるっておかしい。2030年までに44兆円の再エネ賦課金を負担させられていることを知らない国民も多い。,Apr 21,2024-04-20T21:43:02.000Z
門田隆将,@KadotaRyusho,"https://pbs.twimg.com/media/GO9eUxJaMAAABGO?format=png&name=small, https://pbs.twimg.com/media/GO9eUxJaMAAABGO?format=png&name=small",1.2K,3.7K,74,100K,https://x.com/KadotaRyusho/status/1796792045211976041,https://x.com/KadotaRyusho,日本は既に「平地面積当たりの太陽光発電導入量」で圧倒的世界1位｡緑を潰して広がる一方の太陽光パネル｡日照時間が少なく､しかも冬は雪に閉ざされる北海道でも､FIT(固定価格買取制度)の恩恵を得ようと知床半島や釧路湿原にまで“侵略”は進む｡心ある国民は再エネ議連の当選を阻止しなければならない,Jun 1,2024-06-01T06:33:01.000Z
門田隆将,@KadotaRyusho,"https://pbs.twimg.com/amplify_video_thumb/1782278807707348992/img/Up3BNw37aiHu1vge.jpg, https://pbs.twimg.com/amplify_video_thumb/1782278807707348992/img/Up3BNw37aiHu1vge.jpg, https://pbs.twimg.com/amplify_video_thumb/1782278807707348992/img/Up3BNw37aiHu1vge.jpg",4.2K,11K,124,224K,https://x.com/KadotaRyusho/status/1782651523551658227,https://x.com/KadotaRyusho,4月からの再エネ賦課金upで標準世帯の年間負担額は約1万円増｡事実上の増税である｡ついては菅直人氏&孫正義氏2人のこの映像を見てほしい｡彼らが導入したFIT(固定買取制度)で国民は44兆円もの負担をさせられ､緑は潰され､日本の自然が破壊され続ける｡一刻も早く政治を変えなければ日本が終わる所以,Apr 23,2024-04-23T06:03:37.000Z
ITOH Tamitake,@silver_plasmon1,,5,22,2,1.8K,https://x.com/silver_plasmon1/status/1824446162222596493,https://x.com/silver_plasmon1,これで河野総裁に一歩近付いたと思う。河野氏が総裁になり総理になったらマスコミは手のひらを返して、FIT再エネや新型コロナ対策で数百兆円に及ぶ経済被害を日本にもたらした政治手腕を酷評し始めるだろう。有権者の怒りに火が付いたら自公は崩壊するかもしれないし、無いも起きないのかも知れない。,Aug 17,2024-08-16T14:00:36.000Z
髙橋𝕏羚@闇を暴く人。,@Parsonalsecret,"https://pbs.twimg.com/media/GLqVml0a4AAabAn?format=jpg&name=small, https://pbs.twimg.com/media/GLqVml0a4AAabAn?format=jpg&name=small",16,51,1,3K,https://x.com/Parsonalsecret/status/1781901120446836978,https://x.com/Parsonalsecret,玉木さんが訴えているこの再エネ賦課金はそもそも2011年にソフトバンクの孫さんが20円だったドイツの太陽光の買取価格を国会で65円だとウソの説明をして日本も40円でFIT（固定買取制度）がスタートした事で国民は再エネ賦課金として44兆円を負担。更にその後「再エネ特措法」が改正された事で来月から,Apr 21,2024-04-21T04:21:47.000Z
ITOH Tamitake,@silver_plasmon1,,4,15,,1.1K,https://x.com/silver_plasmon1/status/1819363149621141812,https://x.com/silver_plasmon1,自公政権が日本貧困化政策を続ける限り、自民党の議員は落選して消えてゆくだろう。法の不遡及の原則を破って原発廃止を強行している役所の暴走を止めるのが正しい政治家の役割だ。FIT再エネで血税の甘い汁を吸っている内にそんなことも分からない頭の弱い政治家ばかりになったか？,Aug 2,2024-08-02T13:22:31.000Z
ITOH Tamitake,@silver_plasmon1,,10,41,,1.7K,https://x.com/silver_plasmon1/status/1804350124744933396,https://x.com/silver_plasmon1,その狂気の政治家である河野太郎が日本人には人気者で首相候補。原発停止やFIT再エネやmRNA製剤大規模接種で亡国規模の大失策を主導しても未だに国民は河野太郎を溺愛している。もうつける薬がないほど愚かな国民だと思う。愚か者は罰金が課されるのがこの世界の有り様なので、日本の貧困化は当然だ。,Jun 22,2024-06-22T03:06:07.000Z
髙橋𝕏羚@闇を暴く人。,@Parsonalsecret,https://pbs.twimg.com/media/GLbv3IBbYAASNtb?format=jpg&name=small,37,83,1,5.4K,https://x.com/Parsonalsecret/status/1780874437405053015,https://x.com/Parsonalsecret,"> 2011年の孫正義氏のプレゼン。「ドイツは65円/kWhでFITを成功させた」といって、日本でも40円以上の買取価格を求めた。当時のドイツの買取価格は20円だったのだが。

え？じゃあ孫さんが嘘をついてプレゼンして40円となり国民は再エネ賦課金の44兆円を負担させられ全国にパネルが造られたんですか？",Apr 18,2024-04-18T08:22:07.000Z
髙橋𝕏羚@闇を暴く人。,@Parsonalsecret,"https://pbs.twimg.com/media/GLbv3IBbYAASNtb?format=jpg&name=small, https://pbs.twimg.com/media/GLbv3IBbYAASNtb?format=jpg&name=small",37,83,1,5.4K,https://x.com/Parsonalsecret/status/1780874437405053015,https://x.com/Parsonalsecret,"> 2011年の孫正義氏のプレゼン。「ドイツは65円/kWhでFITを成功させた」といって、日本でも40円以上の買取価格を求めた。当時のドイツの買取価格は20円だったのだが。

え？じゃあ孫さんが嘘をついてプレゼンして40円となり国民は再エネ賦課金の44兆円を負担させられ全国にパネルが造られたんですか？",Apr 18,2024-04-18T08:22:07.000Z
ITOH Tamitake,@silver_plasmon1,"https://pbs.twimg.com/ext_tw_video_thumb/1710455151058878464/pu/img/N5pcYBI0hO2203PV.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1710455151058878464/pu/img/N5pcYBI0hO2203PV.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1710455151058878464/pu/img/N5pcYBI0hO2203PV.jpg",17,81,,1.8K,https://x.com/silver_plasmon1/status/1834568112697655437,https://x.com/silver_plasmon1,そしてこのメガソーラーが将来危険なゴミとなる。その時には日本政府に処理する余裕も無くなるので放置しか無いだろう。FIT再エネ政策を放置した我々現生日本人は将来世代から恨まれ続けることになる。,Sep 13,2024-09-13T12:21:37.000Z
ITOH Tamitake,@silver_plasmon1,,9,23,,1K,https://x.com/silver_plasmon1/status/1834219278083785052,https://x.com/silver_plasmon1,この「何かを押し付けてくる方にコストを支払わせる（身銭を切らせる）」は非常に重要な考え方で、日本社会はまだこの考え方に到達していない。故にFIT再エネや無料ワクチンなどを含めてフラジリスタ的な仕組みに溢れている。自分はタレブ（https://ja.wikipedia.org/wiki/%E3%83%8A%E3%82%B7%E3%83%A0%E3%83%BB%E3%83%8B%E3%82%B3%E3%83%A9%E3%82%B9%E3%83%BB%E3%82%BF%E3%83%AC%E3%83%96…）の著書からこの考えを学んだ。,Sep 12,2024-09-12T13:15:28.000Z
Caroll &牛,@caroll19880404,"https://pbs.twimg.com/media/GSDQM0laMAA-IFa?format=jpg&name=small, https://pbs.twimg.com/media/GSDQM0laMAA-IFa?format=jpg&name=small",10,18,1,842,https://x.com/caroll19880404/status/1810675975971045496,https://x.com/caroll19880404,"ニュース速報

旅行したい国の一つポルトガル

ポルトがるの5 月は再エネが95% を賄いました

は2019年再エネ比率37%から2024年は92%に増加させています

たった5年間で急速な脱炭素化

日本

自民党に原発村からたった5年間で70億バラ撒かれました

自民党と原発村は一体

結果再エネは進まない",Jul 10,2024-07-09T14:02:48.000Z
自公維国統一悪政レジスタンス相互フォローの会　憲法九条は日本の民主主義を軍国主義から守るためにある,@abenomaxsengen,,,,,8,https://x.com/abenomaxsengen/status/1829817962104308167,https://x.com/abenomaxsengen,"https://n.bme.jp/68/314/23350/135875…
「データセンターを建設しようとしているGAFAM（米主要IT企業）は『脱炭素』を進めており
「データセンターをつくる際、『再エネ電源があるか』が重要になってくる。GAFAMは取引先にも脱炭素を求めており、日本企業が焦り始めています」（古賀茂明氏）
 #河野太郎 #原子力",Aug 31,2024-08-31T09:46:13.000Z
晴天@がんばれ日本保守党,@ueshitamigiyori,,6,17,1,597,https://x.com/ueshitamigiyori/status/1782311415581450529,https://x.com/ueshitamigiyori,アホ政治家共！しょうもない脱炭素や､再エネやとかに金使わせて､本来生産や設備投資に回す金を削り自分の首を絞めて来たツケがこれや。日本を潰す気か自民党！クソ政府,Apr 22,2024-04-22T07:32:09.000Z
大和(ヤマト),@yamatoairways,"https://pbs.twimg.com/media/GTRwCM0aYAQ4QYE?format=jpg&name=small, https://pbs.twimg.com/media/GTRwCM0aYAQ4QYE?format=jpg&name=small",225,795,13,26K,https://x.com/yamatoairways/status/1816199751379173453,https://x.com/yamatoairways,"再エネ賦課金は取るわ
今度は発電所の建設費？
国民バカにしてるだろ！
原発動かして太陽光パネル辞めろ！バカ！日本の政治家って本当にバカ！

【原発など新たな""脱炭素#発電所の建設費、電気料金に上乗せ検討。経産省】",Jul 25,2024-07-24T19:52:18.000Z
NewsSharing,@newssharing1,,3.1K,8K,702,233K,https://x.com/newssharing1/status/1802465030262444270,https://x.com/newssharing1,"【日本にいらないもの】・岸田文雄・上川陽子・武見敬三・日本医師会・デマ太郎・マスゴミ・こども家庭庁・厚労省・mRNAワクチン・日本版CDC・SDGs・LGBTQ法・脱炭素・ゲノム編集食品・昆虫食・マイナカード・緊急事態条項・再エネ賦課金・太陽光発電　他には？
https://newssharing.net/nihonniiranaimono…

via mooncave",Jun 17,2024-06-16T22:15:26.000Z
はせどん,@hrspring7,,,8,,84,https://x.com/hrspring7/status/1831076482434945282,https://x.com/hrspring7,"日本を守りたい皆さん、おはようございます

恐怖の予想
スンズローが総理になったら「再エネ爆推し」になる
親分の菅氏は脱炭素論者
奥様の滝クリは太陽光事業者と深く連携
当然メガソーラーは増え再エネ賦課金も増える

恐怖の未来が来ない事を祈りつつ、
今日も元気にがんばりましょう！",Sep 4,2024-09-03T21:07:07.000Z
石川和男（政策アナリスト）,@kazuo_ishikawa,"https://pbs.twimg.com/media/GRVHQhSbAAA2XzK?format=jpg&name=small, https://pbs.twimg.com/media/GRVHQhSbAAA2XzK?format=jpg&name=small",6,21,,2K,https://x.com/kazuo_ishikawa/status/1807429738971222274,https://x.com/kazuo_ishikawa,"【脱炭素電源（原子力・再エネ）の立地状況】

日本では、例えば、洋上風力は風況に左右され、再エネ供給適地が偏在しているなど、脱炭素エネルギーの供給拠点には地域偏在性あり。 

再エネや原子力など脱炭素電源比率が４割を超えるのは北海道・関西・九州のみ。

https://meti.go.jp/shingikai/sankoshin/sangyo_gijutsu/chikyu_kankyo/ondanka_2050/pdf/001_04_00.pdf…",Jul 1,2024-06-30T15:03:24.000Z
広島県の日本共産党,@jcphiroshima,"https://pbs.twimg.com/media/GHy9FK9aUAAUsxi?format=jpg&name=small, https://pbs.twimg.com/media/GHy9FK9aUAAUsxi?format=jpg&name=small",12,24,1,303,https://x.com/jcphiroshima/status/1764493056143962213,https://x.com/jcphiroshima,"今日の #しんぶん赤旗 中の人関心記事

 裏金未解明　予算案採決強行
自民混迷　幕引きは失敗
(1面)

 参院選に裏金疑惑　究明必要
遅れる被災者支援「国が総力を」
(1面)

 原発より再エネ普及
脱炭素へ吉良議員参考人質疑
(4面)",Mar 4,2024-03-04T03:28:21.000Z
mamepapa,@0cd4d0d543d54ff,,,2,,79,https://x.com/0cd4d0d543d54ff/status/1827360747644665974,https://x.com/0cd4d0d543d54ff,"アホな進次郎を使って、脱炭素46%を推し進めやがって
世界一のトヨタ自動車の足（日本自動車工業会全社）を無理矢理EV推進し、中小企業まで混乱させやがったのが菅義偉。
その上、河野太郎は図に乗って、毒された再エネ議連。
馬鹿を産み出す菅義偉。
是からは、
脱「脱炭素」",Aug 25,2024-08-24T15:02:07.000Z
mooncave,@mooncave3,,8.9K,35K,1.6K,1.6M,https://x.com/mooncave3/status/1802272237233524940,https://x.com/mooncave3,"日本にいらないもの
・岸田
・上川
・武見
・医師会
・デマ太郎
・マスゴミ
・こども家庭庁
・厚労省
・mRNAワクチン
・日本版CDC
・新型インフル行動計画
・SDGs
・LGBTQ
・脱炭素
・GX
・ゲノム編集食品
・昆虫食
・マイナカード
・緊急事態条項
・インボイス
・再エネ賦課金
・太陽光発電",Jun 16,2024-06-16T09:29:20.000Z
田舎暮しの唱悦,@shoetsusato,"https://pbs.twimg.com/media/GRKOUw3awAAgs-B?format=jpg&name=small, https://pbs.twimg.com/media/GRKOUw3awAAgs-B?format=jpg&name=small",3.2K,11K,708,798K,https://x.com/shoetsusato/status/1806662974318489666,https://x.com/shoetsusato,【日本にいらないもの】・岸田文雄・上川陽子・武見敬三・日本医師会・デマ太郎・マスゴミ・こども家庭庁・厚労省・mRNAワクチン・日本版CDC・新型インフル行動計画・SDGs・LGBTQ法・脱炭素・GX・ゲノム編集食品・昆虫食・マイナカード・緊急事態条項・インボイス・再エネ賦課金・太陽光発電,Jun 28,2024-06-28T12:16:33.000Z
くにもり情報局,@kunimorikyoku,"https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg, https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg, https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg",,,,31,https://x.com/kunimorikyoku/status/1828960762011808237,https://x.com/kunimorikyoku,"日本を経済的に疲弊破壊し
企業や人を全て外国に支配させるための政策が
脱炭素や再エネ推進
脱炭素も環境問題も全て嘘
再エネは電力供給を不安定化し、日本の高い供給能力を破壊し
外国に日本を安売りするための手法",Aug 29,2024-08-29T01:00:00.000Z
くにもり情報局,@kunimorikyoku,"https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg, https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg, https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg",,,,19,https://x.com/kunimorikyoku/status/1829685540226285816,https://x.com/kunimorikyoku,"日本を経済的に疲弊破壊し
企業や人を全て外国に支配させるための政策が
脱炭素や再エネ推進
脱炭素も環境問題も全て嘘
再エネは電力供給を不安定化し、日本の高い供給能力を破壊し
外国に日本を安売りするための手法",Aug 31,2024-08-31T01:00:01.000Z
hibiko(ひびこー),@5mGUr3wIec5010,,,5,,63,https://x.com/5mGUr3wIec5010/status/1821524449814065650,https://x.com/5mGUr3wIec5010,"国民を犠牲にしてまで利権にはしる再エネ政策

【杉山大志　再エネ利権を一掃せよ】日本を滅ぼすエネルギー政策　抵抗していた経産省こそが強力な「脱炭素利権」に　中国に利するだけの政治が変わるしかない https://zakzak.co.jp/article/20240807-OLVIQDXVQBNOJML6UAI6H2EATU/… @zakdeskから",Aug 8,2024-08-08T12:30:45.000Z
くにもり情報局,@kunimorikyoku,"https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg, https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg, https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg",,,,8,https://x.com/kunimorikyoku/status/1830047928527749226,https://x.com/kunimorikyoku,"日本を経済的に疲弊破壊し
企業や人を全て外国に支配させるための政策が
脱炭素や再エネ推進
脱炭素も環境問題も全て嘘
再エネは電力供給を不安定化し、日本の高い供給能力を破壊し
外国に日本を安売りするための手法",Sep 1,2024-09-01T01:00:01.000Z
はせどん,@hrspring7,,,10,2,100,https://x.com/hrspring7/status/1804665558392303836,https://x.com/hrspring7,"日本を守りたい皆さん、おはようございます 

再エネ、脱炭素、SDG’ｓ、移民受入れ、メディアはなぜ左傾化するのか？
優しい日本人が「メディアの偽善」に共感するのは無理もないことかもしれない
でも本当にそうすべきなの？？？
目を覚まそう日本人！

 の日曜日、ゆっくりお過ごしください",Jun 23,2024-06-22T23:59:32.000Z
astroboy,@astro_boy_2007,,,1,,56,https://x.com/astro_boy_2007/status/1820286042353840547,https://x.com/astro_boy_2007,世界中で脱炭素を唱えながら、実際のところ炭素濃度は下がっていないという現実があります。それは日本をはじめとした各国の企業倫理や資本主義が方向転換できないからです。さくらさんたちの活動、車のEV化が再エネ発電や蓄電池の開発によって脱炭素に貢献することの意義は大きい。,Aug 5,2024-08-05T02:29:46.000Z
なおっさん。,@g5JeA43cIO68254,,,2,,105,https://x.com/g5JeA43cIO68254/status/1838868222981906655,https://x.com/g5JeA43cIO68254,"独り言。

再エネ。
メガソーラー。
脱炭素。

コレらを有無も言わさず
推し進めるのか。

それは
支那の売れ残りパネル購入。
支那に欧米の電力会社参入。
トヨタ始め日本車潰し。

金と利権に狂った国会議員達の小遣い稼ぎ。

国を切り売りする売国議員は落とそうよ。

#売国議員は選挙で落とそう",Sep 25,2024-09-25T09:08:43.000Z
「健康読書道」健康寿命を延ばす読書。耽読は究極のリラクゼーションであり、読書は最大のストレス解消法。,@KPWAV5JKHOb1eE0,"https://pbs.twimg.com/media/GT7KT-DW8AA2Rex?format=jpg&name=small, https://pbs.twimg.com/media/GT7KT-DW8AA2Rex?format=jpg&name=small",1,4,,397,https://x.com/KPWAV5JKHOb1eE0/status/1819144838681711076,https://x.com/KPWAV5JKHOb1eE0,"【脱原発~脱炭素~再エネ】日中の太陽光発電で海水を山上へ揚水,夜間に海へ放流する水力発電や風力発電などの再エネ~そして蓄電池への充電こそ人類の叡智なりや。[福一]を見るまでもなく,地震大国の日本で原発は禁忌。[原子力ムラ]は,原発発出のプルトニュウムを核兵器に使う為に原発に拘っているのか？",Aug 2,2024-08-01T22:55:02.000Z
くにもり情報局,@kunimorikyoku,"https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg, https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg, https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg",1,2,,39,https://x.com/kunimorikyoku/status/1828598376826585468,https://x.com/kunimorikyoku,"日本を経済的に疲弊破壊し
企業や人を全て外国に支配させるための政策が
脱炭素や再エネ推進
脱炭素も環境問題も全て嘘
再エネは電力供給を不安定化し、日本の高い供給能力を破壊し
外国に日本を安売りするための手法",Aug 28,2024-08-28T01:00:01.000Z
たると,@tarutora17,https://pbs.twimg.com/ext_tw_video_thumb/1771073116594372608/pu/img/no9xjpy1PxBPkrlF.jpg,27,54,7,4.4K,https://x.com/tarutora17/status/1771073388187947240,https://x.com/tarutora17,"2024.3.22　河野デジタル大臣

「再エネ最優先の原則の下、太陽光発電の導入をもう一度加速させるために〜」

https://youtu.be/DqwHZWj5WIw?si=YSWo7bRrP9nV3xx1…

JPモルガン、ステート・ストリート、ブラックロック、バンガードなどが気候変動対策、脱炭素関連の投資から撤退してるのに日本はいつまで続けるんだろうな",Mar 22,2024-03-22T07:16:15.000Z
くにもり情報局,@kunimorikyoku,https://pbs.twimg.com/amplify_video_thumb/1781504136586141696/img/dDYgFDgHqKhVCvN3.jpg,5,6,,78,https://x.com/kunimorikyoku/status/1829323151702159657,https://x.com/kunimorikyoku,"日本を経済的に疲弊破壊し
企業や人を全て外国に支配させるための政策が
脱炭素や再エネ推進
脱炭素も環境問題も全て嘘
再エネは電力供給を不安定化し、日本の高い供給能力を破壊し
外国に日本を安売りするための手法",Aug 30,2024-08-30T01:00:01.000Z
石油化学業界　カーボンニュートラル研究所,@petchemcarbon,,,5,1,293,https://x.com/petchemcarbon/status/1803741266724696378,https://x.com/petchemcarbon,"再エネ賦課金が海外製太陽光装置に使われ、日本の産業育成に繋がっていないという指摘は反省すべき点。

2040年度のエネルギー計画(上)　脱炭素投資にコスト意識を　大橋弘・東京大学教授 - 日本経済新聞",Jun 20,2024-06-20T10:46:44.000Z
池田信夫,@ikedanob,,62,211,,15K,https://x.com/ikedanob/status/1839145483358581022,https://x.com/ikedanob,"再エネや蓄電に補助金を突っ込んで安く見せても、最後は財政赤字で首が回らなくなる。
特に日本は社会保障支出が毎年3兆円以上増えるので、脱炭素化のような慈善事業に使う金はない。",Sep 26,2024-09-26T03:30:27.000Z
松尾 豪 Go Matsuo,@gomatsuo,,52,187,1,8.1K,https://x.com/gomatsuo/status/1837787796372656523,https://x.com/gomatsuo,"再エネ拡大へ｢英国式切り札｣　新公社で探る脱炭素の針路 - 日本経済新聞 https://nikkei.com/article/DGXZQOGR18CUU0Y4A910C2000000/…
""日本を含む「再エネ途上国」""とありますが、一体どのような根拠でこのコメントを入れられたのでしょうか。
このような印象論に基づいた文言は記事に対する信用度を下げ、感情論に基づいた",Sep 22,2024-09-22T09:35:29.000Z
松尾 豪 Go Matsuo,@gomatsuo,,52,187,1,8.1K,https://x.com/gomatsuo/status/1837787796372656523,https://x.com/gomatsuo,"再エネ拡大へ｢英国式切り札｣　新公社で探る脱炭素の針路 - 日本経済新聞 https://nikkei.com/article/DGXZQOGR18CUU0Y4A910C2000000/…
""日本を含む「再エネ途上国」""とありますが、一体どのような根拠でこのコメントを入れられたのでしょうか。
このような印象論に基づいた文言は記事に対する信用度を下げ、感情論に基づいた",Sep 22,2024-09-22T09:35:29.000Z
カシミール88,@kashmir88ks,"https://pbs.twimg.com/ext_tw_video_thumb/1839906421355491331/pu/img/e5agT2JVCKardRQ6.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1839906421355491331/pu/img/e5agT2JVCKardRQ6.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1839906421355491331/pu/img/e5agT2JVCKardRQ6.jpg",534,2.2K,7,47K,https://x.com/kashmir88ks/status/1839906954451530191,https://x.com/kashmir88ks,"全国の主要都市は”ゼロカーボンシティ宣言”をやっている
唯一これに引きずられてない都市が名古屋
本当に市民のためになるのかと熟慮し立ち止まっている
脱炭素はマネーゲームの道具
欧米では揺り戻しが来ているのに日本だけが再エネをさらに増やそうとしている
#日本保守党
 https://youtube.com/@hosyutou-ouen",Sep 28,2024-09-28T05:56:16.000Z
神州皇帝 神代利緒（Sinsyu Imperator Kamisiro Rio）,@IFS1616940,,,11,1,186,https://x.com/IFS1616940/status/1840309854956843360,https://x.com/IFS1616940,ふーむ、「再生可能エネルギーで、エネルギー自給とエネルギー安全保障と脱炭素が向上」ねえ。んな訳ねーだろ、再エネ生み出す装置には日本にゃねー鉱物がいるし太陽光パネル作るためにバリバリ火力発電製電気使ってるじゃんか。これが論文ってマ？,Sep 29,2024-09-29T08:37:15.000Z
坂之上 翔,@sakanouesyou,,1,3,,196,https://x.com/sakanouesyou/status/1838443246160113968,https://x.com/sakanouesyou,"【小林鷹之氏のエネルギー政策】
日本の産業競争力を失う形のカーボンニュートラルは違う。
エネルギー基本計画を変える。再エネ優先よりバランス重視。
太陽光はもういい。サプライチェーンの観点から問題、やるほど中国に依存。
正論太陽光はエネルギーを中国に依存する蟻地獄だ。44:20",Sep 24,2024-09-24T05:00:01.000Z
てつや,@tezheya,,72,452,1,7.3K,https://x.com/tezheya/status/1838608477360656399,https://x.com/tezheya,AI時代に電力需要が爆増することを見越して日本のエネルギー自給率を大幅に高めようとする高市氏。自民党議員は脱炭素、再エネしか能のない候補者ではなく、高市氏に票を投じるべきだ。,Sep 25,2024-09-24T15:56:35.000Z
袖付きの首魁,@NeoZion_UC0096,,6,15,1,517,https://x.com/NeoZion_UC0096/status/1800117295450296385,https://x.com/NeoZion_UC0096,欧米の極右化で、脱炭素バブルは崩壊するかな？日本は電力システム改革と再エネ主力電源化で電力コストが跳ね上がり、国内産業は一気に衰退するだろう。,Jun 10,2024-06-10T10:46:22.000Z
なおっさん。,@g5JeA43cIO68254,,8,75,3,2.3K,https://x.com/g5JeA43cIO68254/status/1790202020835828036,https://x.com/g5JeA43cIO68254,"独り言。

LGBTだろうが
Qだろうが
再エネだろうが
脱炭素だろうが
戦争反対だろうが
持続可能性何ちゃらだろうが

個人でやってろよ。
一般庶民を巻き込むんぢゃ無いよ。
日本国民を巻き込むなよ。
他人に迷惑かけてまで己の我を押し通すなよって話しよ。

他人に迷惑かけるなって事。",May 14,2024-05-14T02:06:36.000Z
竹八,@takehachi8,,,,,50,https://x.com/takehachi8/status/1837500498213327113,https://x.com/takehachi8,"メガソーラーを止めましょう。
止めれば日本が回復する事が物凄く多くある。
環境系だと脱炭素カーボンニュートラルSDGs再生可能エネルギー再エネ賦課金森林環境税などなど。
キレイゴトを言って金儲けしか考えていない汚い政治家や汚い一般人が多過ぎる。",Sep 22,2024-09-21T14:33:52.000Z
